organ,protein_seqid,kadrc_mean,kadrc_std
Conventional,13950-9,3.11809096,0.157672611
Conventional,13954-9,2.967434177,0.20820335
Conventional,13955-33,2.653256001,0.159748422
Conventional,13958-5,2.425957097,0.117901534
Conventional,13959-7,4.235523622,0.241728647
Conventional,13960-15,2.897094652,0.163509698
Conventional,13961-18,3.804265182,0.072337964
Conventional,13963-7,3.658783724,0.213254987
Conventional,13966-30,3.320707643,0.142612965
Conventional,13967-14,3.38593833,0.11315152
Conventional,13969-24,3.31451934,0.194439871
Conventional,13972-4,2.858603498,0.133614559
Conventional,13973-62,2.669719387,0.163376138
Conventional,13975-56,2.867868258,0.156180007
Conventional,13976-9,2.902422227,0.123167631
Conventional,13977-28,2.692788939,0.10986291
Conventional,13978-122,2.360720491,0.15448289
Conventional,13979-3,3.060581582,0.080006544
Conventional,13982-33,2.469049048,0.101927262
Conventional,13983-27,3.331222774,0.213096871
Conventional,13984-23,2.681088439,0.092345642
Conventional,13985-12,2.782330994,0.088734512
Conventional,13986-6,2.895817704,0.175907138
Conventional,13988-67,2.934660429,0.166905528
Conventional,13990-1,2.719981748,0.114386827
Conventional,13991-47,3.145140097,0.141223783
Conventional,13992-12,3.013487946,0.092082078
Conventional,13993-20,3.804849371,0.230352203
Conventional,13994-1,3.507194171,0.099958137
Conventional,13996-16,2.93370408,0.107451587
Conventional,13998-26,2.69544682,0.165431575
Conventional,14002-18,2.701046002,0.077104341
Conventional,14005-2,2.594204061,0.070578896
Conventional,14006-36,3.185621374,0.08856755
Conventional,14007-22,2.983304144,0.099968038
Conventional,14008-22,2.766349601,0.133647923
Conventional,14009-65,2.844387827,0.133826731
Conventional,14011-17,3.494726953,0.109346996
Conventional,14012-17,2.964734804,0.108389101
Conventional,14013-11,2.861460831,0.189393547
Conventional,14019-73,2.981613317,0.099458725
Conventional,14021-81,2.900436968,0.090334397
Conventional,14024-196,3.12480901,0.089842553
Conventional,14025-18,2.694532381,0.101308851
Conventional,14026-24,2.963827122,0.100941272
Conventional,14028-22,3.485781148,0.098062913
Conventional,14029-42,3.36307696,0.114098575
Conventional,14034-22,2.70766087,0.071045872
Conventional,14035-13,2.451686139,0.127073166
Conventional,14036-116,2.315972615,0.153557391
Conventional,14037-18,3.080703737,0.101973452
Conventional,14039-33,2.622741393,0.115744439
Conventional,14043-12,3.102843074,0.106390603
Conventional,14045-12,2.892453057,0.148761794
Conventional,14047-78,3.431146296,0.3543973
Conventional,14048-7,3.413204589,0.143816663
Conventional,14051-54,2.449939505,0.074416254
Conventional,14052-26,2.568460447,0.106723216
Conventional,14054-17,3.992581568,0.140204917
Conventional,14056-4,3.025283836,0.0983447
Conventional,14061-48,3.045526774,0.093662796
Conventional,14063-17,2.824250376,0.119462154
Conventional,14065-11,2.421620289,0.11126384
Conventional,14066-49,2.552500314,0.117402902
Conventional,14067-6,2.717971271,0.192219052
Conventional,14069-61,2.988026362,0.0848264
Conventional,14070-56,3.062250512,0.088943015
Conventional,14074-2,2.463440744,0.124885302
Conventional,14076-74,2.71022437,0.212137365
Conventional,14079-14,3.427313839,0.122458361
Conventional,14082-56,3.17939483,0.109470127
Conventional,14083-25,3.971992544,0.131376186
Conventional,14088-38,4.902307182,0.080934887
Conventional,14090-23,3.165008134,0.203336778
Conventional,14091-42,3.164993424,0.112296732
Conventional,14093-10,3.046058817,0.123854572
Conventional,14094-29,3.034738711,0.251189652
Conventional,14095-1,2.530348932,0.104133644
Conventional,14098-28,3.441381176,0.108285254
Conventional,14099-20,2.646792504,0.156759146
Conventional,14100-63,3.041222065,0.176199469
Conventional,14101-2,2.77408855,0.091385769
Conventional,14106-46,2.811984666,0.080207567
Conventional,14107-1,3.795033008,0.236671235
Conventional,14111-15,2.635464833,0.122038815
Conventional,14112-40,2.989819488,0.088569881
Conventional,14114-18,3.24019594,0.13190782
Conventional,14115-34,3.303875271,0.057927359
Conventional,14116-129,3.128846585,0.10127288
Conventional,14120-2,3.158512144,0.118847026
Conventional,14121-24,3.036764409,0.09076016
Conventional,14122-132,2.901890694,0.136810279
Conventional,14123-34,3.503802903,0.082590063
Conventional,14124-6,3.506898278,0.10528653
Conventional,14127-240,2.78545235,0.190665507
Conventional,14128-121,2.442338576,0.144171516
Conventional,14129-1,2.510023603,0.140987226
Conventional,14131-37,3.777418695,0.130339211
Conventional,14132-21,2.665734488,0.104867723
Conventional,14133-93,3.838927738,0.094959826
Conventional,14135-3,2.691844553,0.105543964
Conventional,14136-234,3.721864094,0.088897567
Conventional,14139-16,2.754320065,0.10048006
Conventional,14143-8,4.197844059,0.370225318
Conventional,14144-3,3.836976387,0.465342957
Conventional,14146-92,2.980947506,0.18911026
Conventional,14149-9,2.866420807,0.090747402
Conventional,14151-4,2.954783238,0.171391096
Conventional,14153-8,2.914172805,0.093376212
Conventional,14156-33,3.905353657,0.216579823
Conventional,14157-21,3.314841049,0.145462773
Conventional,14158-17,2.767024063,0.210961743
Conventional,14175-78,2.721090124,0.189301082
Conventional,14178-18,2.952753055,0.159624753
Conventional,14186-13,3.544344752,0.202094722
Conventional,14192-31,3.330326529,0.070443077
Conventional,14197-2,2.984592376,0.105281395
Conventional,14203-3,4.292270849,0.241700854
Conventional,14204-55,2.497856305,0.198125807
Conventional,14205-6,2.59347386,0.105696086
Conventional,14206-28,2.177476054,0.1315719
Conventional,14208-3,3.464264909,0.119269748
Conventional,14216-35,2.781860192,0.101356887
Conventional,14226-120,3.170282912,0.11195645
Conventional,14227-21,2.861288375,0.134771091
Conventional,14229-5,3.414044364,0.118470345
Conventional,14237-1,3.422592796,0.087910929
Conventional,14246-50,2.841974324,0.227948048
Conventional,14249-68,2.660598264,0.081136965
Conventional,14250-115,2.351008122,0.155310863
Conventional,14254-27,3.244412329,0.08906006
Conventional,14260-112,2.585740561,0.128648076
Conventional,14268-4,2.704119212,0.129255588
Conventional,14271-23,3.434003464,0.25097649
Conventional,14283-12,3.304065704,0.162754865
Conventional,14286-2,2.636027635,0.106826594
Conventional,14287-6,3.952439753,0.20604776
Conventional,14291-53,2.403766842,0.169453748
Conventional,14294-61,3.647068788,0.133636119
Conventional,14309-8,3.513899233,0.150006576
Conventional,14318-1,3.523522382,0.152131542
Conventional,14324-52,3.84154906,0.295515416
Conventional,14326-4,3.604083575,0.128881251
Conventional,14329-4,2.643074071,0.140825943
Conventional,14331-262,2.796500435,0.119451695
Conventional,14332-3,3.105802345,0.176454787
Conventional,14334-3,2.579653163,0.124992781
Conventional,14337-1,3.082613275,0.130112079
Conventional,14341-8,3.129494738,0.075006884
Conventional,14587-16,1.984804731,0.208230394
Conventional,14593-152,3.306574489,0.106424085
Conventional,14597-5,2.354097833,0.104747852
Conventional,14599-18,2.883078897,0.096122627
Conventional,14603-51,3.390112315,0.075341282
Conventional,14614-41,3.766823757,0.18669125
Conventional,14615-46,2.849348024,0.120860192
Conventional,14616-16,1.881558248,0.10739032
Conventional,14618-26,3.280872598,0.13366225
Conventional,14619-8,2.333603884,0.112198944
Conventional,14623-26,3.824749417,0.169531239
Conventional,14624-51,2.695950984,0.08504709
Conventional,14628-72,2.743268258,0.248391097
Conventional,14631-22,2.710628451,0.127564731
Conventional,14633-26,3.224043161,0.128353111
Conventional,14634-13,2.30731994,0.117454304
Conventional,14636-25,3.660633883,0.181898976
Conventional,14645-253,3.066700538,0.103623945
Conventional,14655-1,2.610153248,0.14474313
Conventional,14662-6,3.52544438,0.133679141
Conventional,14663-44,3.172046388,0.072492565
Conventional,14670-1,3.105745569,0.07075652
Conventional,14674-63,2.287104578,0.128455936
Conventional,14675-20,3.94592862,0.229717607
Conventional,14684-17,3.668096839,0.153865219
Conventional,14685-17,3.200880728,0.101612593
Conventional,14687-6,2.418787226,0.186189602
Conventional,14688-6,2.390278818,0.145941631
Conventional,14689-3,3.294354095,0.072921803
Conventional,14705-1,3.126907098,0.138111808
Conventional,14708-59,4.837805285,0.07646383
Conventional,14711-27,4.4054819,0.124703546
Conventional,14713-46,2.446065793,0.087552317
Conventional,14747-9,3.005500128,0.150990618
Conventional,14748-31,2.840863547,0.133371213
Conventional,15297-3,2.734595483,0.120858294
Conventional,15298-199,2.481594232,0.094528371
Conventional,15299-102,3.606459104,0.13085274
Conventional,15300-66,3.229126908,0.096287087
Conventional,15301-24,2.567422496,0.139743173
Conventional,15303-63,3.202663257,0.151713517
Conventional,15304-1,3.969579106,0.215859691
Conventional,15305-7,2.939638629,0.226481847
Conventional,15306-20,2.701692631,0.124698371
Conventional,15308-108,3.712137398,0.118433098
Conventional,15310-61,3.01607097,0.073000372
Conventional,15312-14,3.078593269,0.163834681
Conventional,15313-28,3.032721638,0.096531906
Conventional,15314-49,3.887528617,0.190679498
Conventional,15315-64,2.984038891,0.145989677
Conventional,15316-262,3.132400927,0.25146473
Conventional,15318-75,3.30499154,0.112102601
Conventional,15319-226,2.785905046,0.096567216
Conventional,15321-8,2.963458045,0.147777267
Conventional,15322-35,3.355457711,0.10177729
Conventional,15323-112,2.969937877,0.129973835
Conventional,15324-58,3.789541097,0.340668746
Conventional,15325-14,3.458579721,0.311561767
Conventional,15326-64,4.193602304,0.128411347
Conventional,15333-11,2.683099059,0.17602113
Conventional,15336-7,4.184457891,0.114248875
Conventional,15343-337,3.596821315,0.206967512
Conventional,15346-31,2.649005272,0.137086758
Conventional,15361-37,2.862261624,0.083288201
Conventional,15363-32,4.151192842,0.173406869
Conventional,15364-101,5.211192142,0.053744213
Conventional,15365-41,2.690791797,0.093581285
Conventional,15368-3,3.174429368,0.083103315
Conventional,15370-5,2.89940269,0.111627506
Conventional,15372-43,2.657520912,0.115662201
Conventional,15374-15,3.167854455,0.124943871
Conventional,15375-49,3.423015243,0.197837799
Conventional,15376-134,2.934336981,0.125012594
Conventional,15381-45,2.706633805,0.122549898
Conventional,15383-200,2.880912636,0.13558541
Conventional,15384-15,3.4285529,0.132391493
Conventional,15385-116,3.200511058,0.146791101
Conventional,15386-7,4.480768852,0.200789426
Conventional,15387-44,4.359441282,0.060157566
Conventional,15388-24,3.126814905,0.74618999
Conventional,15389-1,2.600534902,0.085439675
Conventional,15390-3,3.138182398,0.091205861
Conventional,15391-114,3.099836755,0.090228957
Conventional,15394-79,3.957291643,0.120922723
Conventional,15395-15,2.8936708,0.177559437
Conventional,15398-2,2.87614516,0.183510081
Conventional,15402-2,2.853985995,0.147332868
Conventional,15403-53,2.833629957,0.159742998
Conventional,15404-3,2.476152176,0.227362311
Conventional,15405-23,2.498201786,0.07280191
Conventional,15412-40,2.564274916,0.148483005
Conventional,15413-3,2.631987204,0.120667407
Conventional,15414-316,4.370215924,0.125958801
Conventional,15416-54,3.059946339,0.144428507
Conventional,15417-3,2.587099683,0.106312196
Conventional,15418-25,2.867320298,0.225880443
Conventional,15419-15,2.975693332,0.116251642
Conventional,15422-12,2.115156543,0.156663313
Conventional,15426-5,3.477808119,0.135887125
Conventional,15427-35,3.40016032,0.218575243
Conventional,15430-165,3.559624197,0.09929947
Conventional,15431-31,3.111200604,0.277332686
Conventional,15432-1,3.006107839,0.164701107
Conventional,15433-4,3.168112877,0.341713506
Conventional,15434-5,2.569855566,0.12240642
Conventional,15435-4,3.284819032,0.242871416
Conventional,15436-40,2.719893108,0.161458231
Conventional,15437-11,2.963762439,0.119448365
Conventional,15439-21,2.707202084,0.114429388
Conventional,15440-57,2.935717813,0.08491454
Conventional,15441-6,3.108178426,0.122202446
Conventional,15444-45,2.979119829,0.215364188
Conventional,15446-25,3.567712399,0.138073732
Conventional,15447-45,4.005718901,0.226254233
Conventional,15448-47,2.720465919,0.185435714
Conventional,15449-33,2.750641422,0.147832108
Conventional,15452-5,3.916551899,0.179688319
Conventional,15453-3,4.969233616,0.074014187
Conventional,15455-40,3.412906294,0.165284957
Conventional,15457-14,3.056132363,0.125011046
Conventional,15460-9,3.175991123,0.086231742
Conventional,15462-28,4.11190522,0.148588832
Conventional,15465-79,3.671685508,0.148221676
Conventional,15466-30,2.319473635,0.118206083
Conventional,15467-10,4.669828788,0.104544733
Conventional,15468-14,4.66792382,0.093762697
Conventional,15470-11,2.956132139,0.130453408
Conventional,15471-29,2.90990738,0.233056745
Conventional,15472-16,3.473873487,0.096130184
Conventional,15474-7,3.548153091,0.189026736
Conventional,15475-4,4.127517643,0.081203035
Conventional,15476-6,3.35905042,0.221938432
Conventional,15480-2,2.960297972,0.134835353
Conventional,15481-45,4.474239252,0.138123753
Conventional,15482-12,2.897866074,0.210662394
Conventional,15483-377,3.457223621,0.101792188
Conventional,15486-126,3.510543927,0.255829898
Conventional,15487-164,3.714126957,0.120097921
Conventional,15491-20,4.096198627,0.108680056
Conventional,15492-1,2.440109011,0.090877943
Conventional,15494-11,3.057072699,0.13187848
Conventional,15495-9,2.532565174,0.25384922
Conventional,15497-9,3.034707798,0.066135309
Conventional,15499-11,3.063484659,0.073091516
Conventional,15503-15,4.121067768,0.114697789
Conventional,15503-20,3.034747222,0.176022945
Conventional,15504-39,2.936490143,0.076746796
Conventional,15506-34,2.736696709,0.16707452
Conventional,15509-2,3.690093723,0.208533052
Conventional,15511-37,3.099643542,0.153755188
Conventional,15513-108,3.217910548,0.0998789
Conventional,15514-26,3.980524795,0.096249859
Conventional,15515-2,4.003838106,0.333223376
Conventional,15516-12,4.716046607,0.116920681
Conventional,15521-4,3.267069621,0.098996639
Conventional,15522-2,4.407039344,0.10976526
Conventional,15523-9,3.852429277,0.3036589
Conventional,15524-30,3.016902469,0.193322077
Conventional,15525-294,2.886853811,0.295786139
Conventional,15526-33,3.157509856,0.077097018
Conventional,15527-90,3.611429748,0.118077551
Conventional,15529-33,4.316165344,0.267002064
Conventional,15530-33,3.714004049,0.128593119
Conventional,15533-97,3.954452354,0.175872848
Conventional,15534-26,4.053863574,0.25695496
Conventional,15535-3,3.173050059,0.135261588
Conventional,15539-15,3.084958173,0.134574504
Conventional,15540-6,3.445220508,0.280259098
Conventional,15544-25,3.408045278,0.15071797
Conventional,15545-13,3.60561177,0.107068322
Conventional,15548-35,2.966109317,0.100860297
Conventional,15553-22,2.776026339,0.114247076
Conventional,15556-49,3.223846076,0.149521524
Conventional,15558-63,3.52096973,0.139847455
Conventional,15559-5,3.809922091,0.125097137
Conventional,15560-52,4.271938137,1.061979877
Conventional,15562-24,3.320958721,0.223712941
Conventional,15565-102,1.926790502,0.139853619
Conventional,15566-10,3.392649713,0.061901737
Conventional,15567-2,2.610905959,0.096827227
Conventional,15569-15,2.764435524,0.092323668
Conventional,15570-99,3.742071678,0.153193526
Conventional,15573-110,3.43183856,0.145361565
